"fe_tsmp","msrgp_code","msr_type","tty_code","tar_msr_no","le_tsmp","adval_rate","alch_sgth","audit_tsmp","cap_ai_stmt","cap_max_pct","cmdty_msr_xhdg","comp_mthd","cpc_wvr_phb","ec_msr_set","mip_band_exch","mip_rate_exch","mip_uoq_code","nba_id","null_tri_rqd","qta_code_uk","qta_elig_use","qta_exch_rate","qta_no","qta_uoq_code","rfa","rfs_code_1","rfs_code_2","rfs_code_3","rfs_code_4","rfs_code_5","tdr_spr_sur","exports_use_ind","processed","amend_indicator","origin","ec_sctr"
"2012-08-01 00:00:00","PR","AHC",NULL,"0201209010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0202201010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0202203010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64035939,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"02045059",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204221010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0204229010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64039993,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"02045055",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0202309010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"02045071",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64051000,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,1601009990,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64039196,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0204410090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"02045015",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64039113,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0201209010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204221090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0201203010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,1601009190,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64035195,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64039111,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64035991,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,16024210,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"02045031",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"02045059",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,16024915,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0204221010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,15111090,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204425090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204225090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,2309903115,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204100090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,2309904180,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"02045051",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,16029099,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","QRC",NULL,4403201190,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"I","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204223090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204421010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,2309903110,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"02045071",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","QRC",NULL,4403201910,NULL,-1.000,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64035111,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0204221090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0201203010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64039193,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"02045031",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","QRC",NULL,4403203990,NULL,-1.000,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,23099033,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0201205010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0202301010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204210090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","QRC",NULL,4403203910,NULL,-1.000,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,1602491910,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204230099",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0204425090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0204225090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204421090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,2309903115,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0204100090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204230011",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,2309904180,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"02045051",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"02031110",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,16029099,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","QRC",NULL,4403201110,NULL,-1.000,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64035931,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0204223090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64035995,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64035191,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0204421010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,2309903110,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"01041030",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204425010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204225010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64035199,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"02071399",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204431010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,23099033,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0201205010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204423010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204230019",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0202301010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0204210090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,2309904140,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0201100010",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,"0204230099",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204507990",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","CVD",NULL,16022010,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"N","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,64039931,NULL,NULL,NULL,"2012-07-23 09:35:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"02071391",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
"2012-08-01 00:00:00","PR","AHC",NULL,"0204429090",NULL,NULL,NULL,"2012-07-23 07:47:00","null",NULL,"Y","null","N","null","null","null","null","null","Y","null","N","null","null","null","ITP BATCH INTERFACE","null","null","null","null","null","null",0,0,"U","2012-08-02_KBT009(12215).txt","null"
