"fe_tsmp","msrgp_code","msr_type","tty_code","le_tsmp","audit_tsmp","cmdty_code","cmdty_msr_xhdg","null_tri_rqd","exports_use_ind","tar_msr_no","processed","amend_indicator","origin"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:02:00",6403910511,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0303661110","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:02:00",6403911810,"N","N",0,6403911810,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",6403911810,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",7318156179,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",44119410,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","07099100","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","03028190","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",4412311010,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",3204170045,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0805201099","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0305420010","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0305329000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",85287260,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",16055400,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",16055400,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",87060019,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",2910900080,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",87033319,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",64035911,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:02:00",64035911,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",10019190,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:11:00",64035911,"N","Y",0,64035911,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0304894990","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0304954000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",1605590010,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",1605590010,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",8506900010,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",44119210,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0714501000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","03024700","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0303541010","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",3824909732,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",2907290045,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:02:00",6403999698,"N","N",0,6403999698,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",6403999698,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",4203291000,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:07:00",1001110010,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","PHC",NULL,NULL,"2012-06-21 09:08:00",1001110010,"Y","Y",0,1001110010,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",7318155179,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-28 10:34:00",8302420099,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",20081110,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",20081110,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",8526912099,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",84271090,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0305620090","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",1604209019,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0805203005","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","03053950","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",51071090,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0306161000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0302900040","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0709931000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",8803300040,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",2401203591,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",16055800,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",16055800,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",87042399,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:02:00",6403919810,"N","N",0,6403919810,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",6403919810,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",8108905080,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",16041590,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",1604200500,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",8511400090,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0303661310","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:02:00",6403911391,"N","N",0,6403911391,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",6403911391,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:02:00",6403911391,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0303498500","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",40119400,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00","0307991000","N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0307991000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0303691090","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",1604141835,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",8108903040,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0305598065","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:11:00",64035935,"N","Y",0,64035935,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",64035935,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","03028929","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",6403591100,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:02:00",6403591100,"Y","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:11:00",6403591100,"N","Y",0,64035911,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0304991090","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",6403919610,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:02:00",6403919610,"N","N",0,6403919610,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","08091000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",615,NULL,"2012-06-21 09:01:00",2402100000,"N","Y",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",2402100000,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",42022210,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0305491000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","03043300","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0304952590","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","03045500","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","03038929","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0704100090","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",7607199000,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",6403599900,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:11:00",6403599900,"N","Y",0,64035999,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0303896000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0303533000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",1604151190,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",16055100,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",16055100,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:12:00",64039938,"N","Y",0,64039938,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",64039938,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:02:00",6403911891,"N","N",0,6403911891,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",6403911891,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:02:00",6403911891,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","07093000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0304711010","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:02:00",6403910591,"N","N",0,6403910591,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",6403910591,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:02:00",6403910591,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0303250000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",40116900,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","03038200","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-22 14:33:00","0202209010","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",520,NULL,"2012-06-21 09:01:00",3801900090,"N","Y",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",522,NULL,"2012-06-21 09:01:00",3801900090,"N","Y",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",541,NULL,"2012-06-21 09:01:00",3801900090,"N","Y",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",542,NULL,"2012-06-21 09:01:00",3801900090,"N","Y",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",551,NULL,"2012-06-21 09:01:00",3801900090,"N","Y",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",556,NULL,"2012-06-21 09:01:00",3801900090,"N","Y",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",561,NULL,"2012-06-21 09:01:00",3801900090,"N","Y",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",570,NULL,"2012-06-21 09:01:00",3801900090,"N","Y",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXL",520,NULL,"2012-06-21 09:01:00",3801900090,"Y","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",3801900090,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","03038300","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:01:00",6403510595,"N","N",0,6403510595,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",6403510595,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0303897090","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-29 11:04:00",7318149929,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",3921909000,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",3505105020,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",3505105020,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0303893910","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",1605211040,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","03038940","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0302820000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",2207100010,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",451,NULL,"2012-06-21 09:01:00",2207100010,"N","Y",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",85131000,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0302420000","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","0704100010","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","07143010","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",7318155111,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0303661991","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0303661999","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",3204200020,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:02:00",6403993800,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:12:00",6403993800,"N","Y",0,64039938,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",17019100,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",40121100,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",8409910090,"N","N",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:00:00","0304320090","N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","0304320090","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:03:00",8516500000,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00","03062710","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:01:00",6403511510,"N","N",0,6403511510,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",6403511510,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",6403511510,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",16041490,"Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",6403511110,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:01:00",6403511110,"N","N",0,NULL,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","PR","AHC",NULL,NULL,"2012-06-21 09:01:00",6403511110,"N","N",0,6403511110,0,"X","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:00:00","03046200","N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","Z","B00",NULL,"2012-06-21 09:00:00","03046200","Y","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","VT","S","B00",NULL,"2012-06-21 09:01:00",40121900,"N","N",0,NULL,0,"U","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",520,NULL,"2012-06-21 09:01:00",3801900010,"N","Y",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",522,NULL,"2012-06-21 09:01:00",3801900010,"N","Y",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",541,NULL,"2012-06-21 09:01:00",3801900010,"N","Y",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
"2012-07-01 00:00:00","EX","EXF",542,NULL,"2012-06-21 09:01:00",3801900010,"N","Y",0,NULL,0,"I","2012-07-02_KBT009(12184).txt"
